Iteration,PI_Approximation,Error,Time(s)
44400000,3.141592593985076,0.000000059604718,0.269294101
44500000,3.141592593985076,0.000000059604718,0.269920101
44600000,3.141592593985076,0.000000059604718,0.270582101
44700000,3.141592593985076,0.000000059604718,0.271159601
44800000,3.141592593985076,0.000000059604718,0.271673801
44900000,3.141592593985076,0.000000059604718,0.272176901
45000000,3.141592593985076,0.000000059604718,0.272799701
45100000,3.141592593985076,0.000000059604718,0.273411701
45200000,3.141592593985076,0.000000059604718,0.273996301
45300000,3.141592593985076,0.000000059604718,0.274519701
45400000,3.141592593985076,0.000000059604718,0.275248901
45500000,3.141592593985076,0.000000059604718,0.275818601
45600000,3.141592593985076,0.000000059604718,0.276343901
45700000,3.141592593985076,0.000000059604718,0.276860001
45800000,3.141592593985076,0.000000059604718,0.277373101
45900000,3.141592593985076,0.000000059604718,0.277876201
46000000,3.141592593985076,0.000000059604718,0.278395901
46100000,3.141592593985076,0.000000059604718,0.278911601
46200000,3.141592593985076,0.000000059604718,0.279423201
46300000,3.141592593985076,0.000000059604718,0.279926201
46400000,3.141592593985076,0.000000059604718,0.280436301
46500000,3.141592593985076,0.000000059604718,0.280940001
46600000,3.141592593985076,0.000000059604718,0.281450801
46700000,3.141592593985076,0.000000059604718,0.281953801
46800000,3.141592593985076,0.000000059604718,0.282544401
46900000,3.141592593985076,0.000000059604718,0.283049701
47000000,3.141592593985076,0.000000059604718,0.283566301
47100000,3.141592593985076,0.000000059604718,0.284069701
47200000,3.141592593985076,0.000000059604718,0.284592201
47300000,3.141592593985076,0.000000059604718,0.285106701
47400000,3.141592593985076,0.000000059604718,0.285621301
47500000,3.141592593985076,0.000000059604718,0.286149301
47600000,3.141592593985076,0.000000059604718,0.286687001
47700000,3.141592593985076,0.000000059604718,0.287248201
47800000,3.141592593985076,0.000000059604718,0.287819701
47900000,3.141592593985076,0.000000059604718,0.288327501
48000000,3.141592593985076,0.000000059604718,0.288845201
48100000,3.141592593985076,0.000000059604718,0.289348801
48200000,3.141592593985076,0.000000059604718,0.289859301
48300000,3.141592593985076,0.000000059604718,0.290363201
48400000,3.141592593985076,0.000000059604718,0.290888201
48500000,3.141592593985076,0.000000059604718,0.291404901
48600000,3.141592593985076,0.000000059604718,0.291982701
48700000,3.141592593985076,0.000000059604718,0.292528301
48800000,3.141592593985076,0.000000059604718,0.293155901
48900000,3.141592593985076,0.000000059604718,0.293672201
49000000,3.141592593985076,0.000000059604718,0.294175901
49100000,3.141592593985076,0.000000059604718,0.294696501
49200000,3.141592593985076,0.000000059604718,0.295235201
49300000,3.141592593985076,0.000000059604718,0.295739301
49400000,3.141592593985076,0.000000059604718,0.296254001
49500000,3.141592593985076,0.000000059604718,0.296770701
49600000,3.141592593985076,0.000000059604718,0.297290601
49700000,3.141592593985076,0.000000059604718,0.297794401
49800000,3.141592593985076,0.000000059604718,0.298454401
49900000,3.141592593985076,0.000000059604718,0.299001801
50000000,3.141592593985076,0.000000059604718,0.299546101
50100000,3.141592593985076,0.000000059604718,0.300138401
50200000,3.141592593985076,0.000000059604718,0.300678501
50300000,3.141592593985076,0.000000059604718,0.301219301
50400000,3.141592593985076,0.000000059604718,0.301723801
50500000,3.141592593985076,0.000000059604718,0.302248601
50600000,3.141592593985076,0.000000059604718,0.302851601
50700000,3.141592593985076,0.000000059604718,0.303393301
50800000,3.141592593985076,0.000000059604718,0.304068001
50900000,3.141592593985076,0.000000059604718,0.304610801
51000000,3.141592593985076,0.000000059604718,0.305174601
51100000,3.141592593985076,0.000000059604718,0.305678401
51200000,3.141592593985076,0.000000059604718,0.306195201
51300000,3.141592593985076,0.000000059604718,0.306711301
51400000,3.141592593985076,0.000000059604718,0.307384301
51500000,3.141592593985076,0.000000059604718,0.308050201
51600000,3.141592593985076,0.000000059604718,0.308644601
51700000,3.141592593985076,0.000000059604718,0.309188901
51800000,3.141592593985076,0.000000059604718,0.309699901
51900000,3.141592593985076,0.000000059604718,0.310233101
52000000,3.141592593985076,0.000000059604718,0.310736901
52100000,3.141592593985076,0.000000059604718,0.311297701
52200000,3.141592593985076,0.000000059604718,0.311871701
52300000,3.141592593985076,0.000000059604718,0.312513901
52400000,3.141592593985076,0.000000059604718,0.313088301
52500000,3.141592593985076,0.000000059604718,0.313845001
52600000,3.141592593985076,0.000000059604718,0.314428201
52700000,3.141592593985076,0.000000059604718,0.314951701
52800000,3.141592593985076,0.000000059604718,0.315481801
52900000,3.141592593985076,0.000000059604718,0.316135701
53000000,3.141592593985076,0.000000059604718,0.316856901
53100000,3.141592593985076,0.000000059604718,0.317559701
53200000,3.141592593985076,0.000000059604718,0.318233601
53300000,3.141592593985076,0.000000059604718,0.319107501
53400000,3.141592593985076,0.000000059604718,0.319889001
53500000,3.141592593985076,0.000000059604718,0.320739701
53600000,3.141592593985076,0.000000059604718,0.321372401
53700000,3.141592593985076,0.000000059604718,0.321935301
53800000,3.141592593985076,0.000000059604718,0.322498201
53900000,3.141592593985076,0.000000059604718,0.323044601
54000000,3.141592593985076,0.000000059604718,0.323609601
54100000,3.141592593985076,0.000000059604718,0.324321901
54200000,3.141592593985076,0.000000059604718,0.324893401
54300000,3.141592593985076,0.000000059604718,0.325525401
54400000,3.141592593985076,0.000000059604718,0.326084701
54500000,3.141592593985076,0.000000059604718,0.326663501
54600000,3.141592593985076,0.000000059604718,0.327443001
54700000,3.141592593985076,0.000000059604718,0.328363401
54800000,3.141592593985076,0.000000059604718,0.329016801
54900000,3.141592593985076,0.000000059604718,0.329529101
55000000,3.141592593985076,0.000000059604718,0.330111601
55100000,3.141592593985076,0.000000059604718,0.330755501
55200000,3.141592593985076,0.000000059604718,0.331293001
55300000,3.141592593985076,0.000000059604718,0.331797201
55400000,3.141592593985076,0.000000059604718,0.332337501
55500000,3.141592593985076,0.000000059604718,0.332842101
55600000,3.141592593985076,0.000000059604718,0.333353701
55700000,3.141592593985076,0.000000059604718,0.333857501
55800000,3.141592593985076,0.000000059604718,0.334369201
55900000,3.141592593985076,0.000000059604718,0.334894801
56000000,3.141592593985076,0.000000059604718,0.335794301
56100000,3.141592593985076,0.000000059604718,0.336546101
56200000,3.141592593985076,0.000000059604718,0.337086401
56300000,3.141592593985076,0.000000059604718,0.337591201
56400000,3.141592593985076,0.000000059604718,0.338103501
56500000,3.141592593985076,0.000000059604718,0.338646901
56600000,3.141592593985076,0.000000059604718,0.339239801
56700000,3.141592593985076,0.000000059604718,0.339757501
56800000,3.141592593985076,0.000000059604718,0.340274101
56900000,3.141592593985076,0.000000059604718,0.340824101
57000000,3.141592593985076,0.000000059604718,0.341340601
57100000,3.141592593985076,0.000000059604718,0.341844601
57200000,3.141592593985076,0.000000059604718,0.342368001
57300000,3.141592593985076,0.000000059604718,0.342948101
57400000,3.141592593985076,0.000000059604718,0.343603301
57500000,3.141592593985076,0.000000059604718,0.345528701
57600000,3.141592593985076,0.000000059604718,0.346452701
57700000,3.141592593985076,0.000000059604718,0.347012101
57800000,3.141592593985076,0.000000059604718,0.347531701
57900000,3.141592593985076,0.000000059604718,0.348058501
58000000,3.141592593985076,0.000000059604718,0.348577701
58100000,3.141592593985076,0.000000059604718,0.349107101
58200000,3.141592593985076,0.000000059604718,0.349629501
58300000,3.141592593985076,0.000000059604718,0.350163201
58400000,3.141592593985076,0.000000059604718,0.350688601
58500000,3.141592593985076,0.000000059604718,0.351241901
58600000,3.141592593985076,0.000000059604718,0.351783301
58700000,3.141592593985076,0.000000059604718,0.352294401
58800000,3.141592593985076,0.000000059604718,0.352798001
58900000,3.141592593985076,0.000000059604718,0.353307301
59000000,3.141592593985076,0.000000059604718,0.353811601
59100000,3.141592593985076,0.000000059604718,0.354321801
59200000,3.141592593985076,0.000000059604718,0.354824901
59300000,3.141592593985076,0.000000059604718,0.355378801
59400000,3.141592593985076,0.000000059604718,0.355891401
59500000,3.141592593985076,0.000000059604718,0.356403601
59600000,3.141592593985076,0.000000059604718,0.356927501
59700000,3.141592593985076,0.000000059604718,0.357432701
59800000,3.141592593985076,0.000000059604718,0.357951001
59900000,3.141592593985076,0.000000059604718,0.358466601
60000000,3.141592593985076,0.000000059604718,0.359059401
60100000,3.141592593985076,0.000000059604718,0.359628501
60200000,3.141592593985076,0.000000059604718,0.360150201
60300000,3.141592593985076,0.000000059604718,0.360654501
60400000,3.141592593985076,0.000000059604718,0.361172001
60500000,3.141592593985076,0.000000059604718,0.361675901
60600000,3.141592593985076,0.000000059604718,0.362223101
60700000,3.141592593985076,0.000000059604718,0.362727001
60800000,3.141592593985076,0.000000059604718,0.363271501
60900000,3.141592593985076,0.000000059604718,0.363850501
61000000,3.141592593985076,0.000000059604718,0.364372601
61100000,3.141592593985076,0.000000059604718,0.364881301
61200000,3.141592593985076,0.000000059604718,0.365454501
61300000,3.141592593985076,0.000000059604718,0.365958701
61400000,3.141592593985076,0.000000059604718,0.366474301
61500000,3.141592593985076,0.000000059604718,0.366989801
61600000,3.141592593985076,0.000000059604718,0.367493701
61700000,3.141592593985076,0.000000059604718,0.368007201
61800000,3.141592593985076,0.000000059604718,0.368521101
61900000,3.141592593985076,0.000000059604718,0.369024401
62000000,3.141592593985076,0.000000059604718,0.369537901
62100000,3.141592593985076,0.000000059604718,0.370047901
62200000,3.141592593985076,0.000000059604718,0.370562101
62300000,3.141592593985076,0.000000059604718,0.371065401
62400000,3.141592593985076,0.000000059604718,0.371578801
62500000,3.141592593985076,0.000000059604718,0.372082701
62600000,3.141592593985076,0.000000059604718,0.372595501
62700000,3.141592593985076,0.000000059604718,0.373099401
62800000,3.141592593985076,0.000000059604718,0.373640401
62900000,3.141592593985076,0.000000059604718,0.374144001
63000000,3.141592593985076,0.000000059604718,0.374728801
63100000,3.141592593985076,0.000000059604718,0.375405901
63200000,3.141592593985076,0.000000059604718,0.376326501
63300000,3.141592593985076,0.000000059604718,0.376982901
63400000,3.141592593985076,0.000000059604718,0.377547201
63500000,3.141592593985076,0.000000059604718,0.378052101
63600000,3.141592593985076,0.000000059604718,0.378569801
63700000,3.141592593985076,0.000000059604718,0.379073201
63800000,3.141592593985076,0.000000059604718,0.379590801
63900000,3.141592593985076,0.000000059604718,0.380094801
64000000,3.141592593985076,0.000000059604718,0.380608601
64100000,3.141592593985076,0.000000059604718,0.381114701
64200000,3.141592593985076,0.000000059604718,0.381662601
64300000,3.141592593985076,0.000000059604718,0.382188601
64400000,3.141592593985076,0.000000059604718,0.382692101
64500000,3.141592593985076,0.000000059604718,0.383205501
64600000,3.141592593985076,0.000000059604718,0.383716701
64700000,3.141592593985076,0.000000059604718,0.384235601
64800000,3.141592593985076,0.000000059604718,0.384739501
64900000,3.141592593985076,0.000000059604718,0.385302701
65000000,3.141592593985076,0.000000059604718,0.385826801
65100000,3.141592593985076,0.000000059604718,0.386335001
65200000,3.141592593985076,0.000000059604718,0.386849201
65300000,3.141592593985076,0.000000059604718,0.387352501
65400000,3.141592593985076,0.000000059604718,0.387867401
65500000,3.141592593985076,0.000000059604718,0.388371301
65600000,3.141592593985076,0.000000059604718,0.388884601
65700000,3.141592593985076,0.000000059604718,0.389387901
65800000,3.141592593985076,0.000000059604718,0.390000401
65900000,3.141592593985076,0.000000059604718,0.390643401
66000000,3.141592593985076,0.000000059604718,0.391241601
66100000,3.141592593985076,0.000000059604718,0.391940501
66200000,3.141592593985076,0.000000059604718,0.392481901
66300000,3.141592593985076,0.000000059604718,0.393054301
66400000,3.141592593985076,0.000000059604718,0.393558501
66500000,3.141592593985076,0.000000059604718,0.394073501
66600000,3.141592593985076,0.000000059604718,0.394577001
66700000,3.141592593985076,0.000000059604718,0.395165101
66800000,3.141592593985076,0.000000059604718,0.395669301
66900000,3.141592593985076,0.000000059604718,0.396198401
67000000,3.141592593985076,0.000000059604718,0.396704601
67100000,3.141592593985076,0.000000059604718,0.397244701
67200000,3.141592593985076,0.000000059604718,0.397803201
67300000,3.141592593985076,0.000000059604718,0.398308201
67400000,3.141592593985076,0.000000059604718,0.398826901
67500000,3.141592593985076,0.000000059604718,0.399330501
67600000,3.141592593985076,0.000000059604718,0.399848801
67700000,3.141592593985076,0.000000059604718,0.400353701
67800000,3.141592593985076,0.000000059604718,0.400869301
67900000,3.141592593985076,0.000000059604718,0.401375701
68000000,3.141592593985076,0.000000059604718,0.402005401
68100000,3.141592593985076,0.000000059604718,0.402525101
68200000,3.141592593985076,0.000000059604718,0.403041201
68300000,3.141592593985076,0.000000059604718,0.403545801
68400000,3.141592593985076,0.000000059604718,0.404064101
68500000,3.141592593985076,0.000000059604718,0.404568001
68600000,3.141592593985076,0.000000059604718,0.405110501
68700000,3.141592593985076,0.000000059604718,0.405614601
68800000,3.141592593985076,0.000000059604718,0.406407701
68900000,3.141592593985076,0.000000059604718,0.406966401
69000000,3.141592593985076,0.000000059604718,0.407481601
69100000,3.141592593985076,0.000000059604718,0.408037501
69200000,3.141592593985076,0.000000059604718,0.408602401
69300000,3.141592593985076,0.000000059604718,0.409119901
69400000,3.141592593985076,0.000000059604718,0.409623501
69500000,3.141592593985076,0.000000059604718,0.410135901
69600000,3.141592593985076,0.000000059604718,0.410639701
69700000,3.141592593985076,0.000000059604718,0.411173101
69800000,3.141592593985076,0.000000059604718,0.411677101
69900000,3.141592593985076,0.000000059604718,0.412188801
70000000,3.141592593985076,0.000000059604718,0.412719401
70100000,3.141592593985076,0.000000059604718,0.413242501
70200000,3.141592593985076,0.000000059604718,0.413747201
70300000,3.141592593985076,0.000000059604718,0.414272201
70400000,3.141592593985076,0.000000059604718,0.414852001
70500000,3.141592593985076,0.000000059604718,0.415387801
70600000,3.141592593985076,0.000000059604718,0.415902101
70700000,3.141592593985076,0.000000059604718,0.416413901
70800000,3.141592593985076,0.000000059604718,0.416917901
70900000,3.141592593985076,0.000000059604718,0.417427601
71000000,3.141592593985076,0.000000059604718,0.417930701
71100000,3.141592593985076,0.000000059604718,0.418440301
71200000,3.141592593985076,0.000000059604718,0.418943401
71300000,3.141592593985076,0.000000059604718,0.419453301
71400000,3.141592593985076,0.000000059604718,0.419956301
71500000,3.141592593985076,0.000000059604718,0.420472601
71600000,3.141592593985076,0.000000059604718,0.420975701
71700000,3.141592593985076,0.000000059604718,0.421635101
71800000,3.141592593985076,0.000000059604718,0.422141101
71900000,3.141592593985076,0.000000059604718,0.422727301
72000000,3.141592593985076,0.000000059604718,0.423238301
72100000,3.141592593985076,0.000000059604718,0.423783601
72200000,3.141592593985076,0.000000059604718,0.424288201
72300000,3.141592593985076,0.000000059604718,0.424804201
72400000,3.141592593985076,0.000000059604718,0.425393901
72500000,3.141592593985076,0.000000059604718,0.426019201
72600000,3.141592593985076,0.000000059604718,0.426540801
72700000,3.141592593985076,0.000000059604718,0.427044801
72800000,3.141592593985076,0.000000059604718,0.427570301
72900000,3.141592593985076,0.000000059604718,0.428074001
73000000,3.141592593985076,0.000000059604718,0.428601801
73100000,3.141592593985076,0.000000059604718,0.429105601
73200000,3.141592593985076,0.000000059604718,0.429622401
73300000,3.141592593985076,0.000000059604718,0.430150201
73400000,3.141592593985076,0.000000059604718,0.430675501
73500000,3.141592593985076,0.000000059604718,0.431179401
73600000,3.141592593985076,0.000000059604718,0.431688901
73700000,3.141592593985076,0.000000059604718,0.432213901
73800000,3.141592593985076,0.000000059604718,0.432717701
73900000,3.141592593985076,0.000000059604718,0.433227301
74000000,3.141592593985076,0.000000059604718,0.433730801
74100000,3.141592593985076,0.000000059604718,0.434240201
74200000,3.141592593985076,0.000000059604718,0.434743701
74300000,3.141592593985076,0.000000059604718,0.435291601
74400000,3.141592593985076,0.000000059604718,0.435795301
74500000,3.141592593985076,0.000000059604718,0.436316401
74600000,3.141592593985076,0.000000059604718,0.436820101
74700000,3.141592593985076,0.000000059604718,0.437475401
74800000,3.141592593985076,0.000000059604718,0.438021901
74900000,3.141592593985076,0.000000059604718,0.438538301
75000000,3.141592593985076,0.000000059604718,0.439041801
75100000,3.141592593985076,0.000000059604718,0.439554401
75200000,3.141592593985076,0.000000059604718,0.440057701
75300000,3.141592593985076,0.000000059604718,0.440647001
75400000,3.141592593985076,0.000000059604718,0.441172601
75500000,3.141592593985076,0.000000059604718,0.441763101
75600000,3.141592593985076,0.000000059604718,0.442364501
75700000,3.141592593985076,0.000000059604718,0.442870401
75800000,3.141592593985076,0.000000059604718,0.443394801
75900000,3.141592593985076,0.000000059604718,0.444205401
76000000,3.141592593985076,0.000000059604718,0.445065301
76100000,3.141592593985076,0.000000059604718,0.445588401
76200000,3.141592593985076,0.000000059604718,0.446153201
76300000,3.141592593985076,0.000000059604718,0.446769801
76400000,3.141592593985076,0.000000059604718,0.447304201
76500000,3.141592593985076,0.000000059604718,0.447810101
76600000,3.141592593985076,0.000000059604718,0.448320201
76700000,3.141592593985076,0.000000059604718,0.448823901
76800000,3.141592593985076,0.000000059604718,0.449335801
76900000,3.141592593985076,0.000000059604718,0.449839201
77000000,3.141592593985076,0.000000059604718,0.450348701
77100000,3.141592593985076,0.000000059604718,0.450852301
77200000,3.141592593985076,0.000000059604718,0.451361801
77300000,3.141592593985076,0.000000059604718,0.451865401
77400000,3.141592593985076,0.000000059604718,0.452398401
77500000,3.141592593985076,0.000000059604718,0.452902301
77600000,3.141592593985076,0.000000059604718,0.453588001
77700000,3.141592593985076,0.000000059604718,0.454092901
77800000,3.141592593985076,0.000000059604718,0.454606901
77900000,3.141592593985076,0.000000059604718,0.455153101
78000000,3.141592593985076,0.000000059604718,0.455763401
78100000,3.141592593985076,0.000000059604718,0.456377801
78200000,3.141592593985076,0.000000059604718,0.457027201
78300000,3.141592593985076,0.000000059604718,0.457647501
78400000,3.141592593985076,0.000000059604718,0.458399001
78500000,3.141592593985076,0.000000059604718,0.458975701
78600000,3.141592593985076,0.000000059604718,0.459612501
78700000,3.141592593985076,0.000000059604718,0.460243401
78800000,3.141592593985076,0.000000059604718,0.460870701
78900000,3.141592593985076,0.000000059604718,0.461498401
79000000,3.141592593985076,0.000000059604718,0.462118201
79100000,3.141592593985076,0.000000059604718,0.462729701
79200000,3.141592593985076,0.000000059604718,0.463362101
79300000,3.141592593985076,0.000000059604718,0.464008201
79400000,3.141592593985076,0.000000059604718,0.464633101
79500000,3.141592593985076,0.000000059604718,0.465313001
79600000,3.141592593985076,0.000000059604718,0.465925801
79700000,3.141592593985076,0.000000059604718,0.466555001
79800000,3.141592593985076,0.000000059604718,0.467179201
79900000,3.141592593985076,0.000000059604718,0.467790701
80000000,3.141592593985076,0.000000059604718,0.468409301
80100000,3.141592593985076,0.000000059604718,0.469062401
80200000,3.141592593985076,0.000000059604718,0.469709301
80300000,3.141592593985076,0.000000059604718,0.470332901
80400000,3.141592593985076,0.000000059604718,0.470944601
80500000,3.141592593985076,0.000000059604718,0.471564001
80600000,3.141592593985076,0.000000059604718,0.472183501
80700000,3.141592593985076,0.000000059604718,0.472794401
80800000,3.141592593985076,0.000000059604718,0.473441201
80900000,3.141592593985076,0.000000059604718,0.474080201
81000000,3.141592593985076,0.000000059604718,0.474698601
81100000,3.141592593985076,0.000000059604718,0.475357601
81200000,3.141592593985076,0.000000059604718,0.476004101
81300000,3.141592593985076,0.000000059604718,0.476679101
81400000,3.141592593985076,0.000000059604718,0.477303101
81500000,3.141592593985076,0.000000059604718,0.477914101
81600000,3.141592593985076,0.000000059604718,0.478533301
81700000,3.141592593985076,0.000000059604718,0.479153401
81800000,3.141592593985076,0.000000059604718,0.479796401
81900000,3.141592593985076,0.000000059604718,0.480458501
82000000,3.141592593985076,0.000000059604718,0.480997301
82100000,3.141592593985076,0.000000059604718,0.481540201
82200000,3.141592593985076,0.000000059604718,0.482105901
82300000,3.141592593985076,0.000000059604718,0.482641601
82400000,3.141592593985076,0.000000059604718,0.483183401
82500000,3.141592593985076,0.000000059604718,0.483718501
82600000,3.141592593985076,0.000000059604718,0.484260401
82700000,3.141592593985076,0.000000059604718,0.484795301
82800000,3.141592593985076,0.000000059604718,0.485514101
82900000,3.141592593985076,0.000000059604718,0.486032401
83000000,3.141592593985076,0.000000059604718,0.486547101
83100000,3.141592593985076,0.000000059604718,0.487051101
83200000,3.141592593985076,0.000000059604718,0.487561201
83300000,3.141592593985076,0.000000059604718,0.488065001
83400000,3.141592593985076,0.000000059604718,0.488574501
83500000,3.141592593985076,0.000000059604718,0.489078101
83600000,3.141592593985076,0.000000059604718,0.489587901
83700000,3.141592593985076,0.000000059604718,0.490091001
83800000,3.141592593985076,0.000000059604718,0.490600601
83900000,3.141592593985076,0.000000059604718,0.491109401
84000000,3.141592593985076,0.000000059604718,0.491627001
84100000,3.141592593985076,0.000000059604718,0.492169601
84200000,3.141592593985076,0.000000059604718,0.492675501
84300000,3.141592593985076,0.000000059604718,0.493185601
84400000,3.141592593985076,0.000000059604718,0.493688601
84500000,3.141592593985076,0.000000059604718,0.494198001
84600000,3.141592593985076,0.000000059604718,0.494708901
84700000,3.141592593985076,0.000000059604718,0.495252301
84800000,3.141592593985076,0.000000059604718,0.495879801
84900000,3.141592593985076,0.000000059604718,0.496422401
85000000,3.141592593985076,0.000000059604718,0.496927701
85100000,3.141592593985076,0.000000059604718,0.497445201
85200000,3.141592593985076,0.000000059604718,0.497948201
85300000,3.141592593985076,0.000000059604718,0.498457701
85400000,3.141592593985076,0.000000059604718,0.498961401
85500000,3.141592593985076,0.000000059604718,0.499471101
85600000,3.141592593985076,0.000000059604718,0.499974201
85700000,3.141592593985076,0.000000059604718,0.500718501
85800000,3.141592593985076,0.000000059604718,0.501235401
85900000,3.141592593985076,0.000000059604718,0.501753301
86000000,3.141592593985076,0.000000059604718,0.502256401
86100000,3.141592593985076,0.000000059604718,0.502766201
86200000,3.141592593985076,0.000000059604718,0.503277201
86300000,3.141592593985076,0.000000059604718,0.503788101
86400000,3.141592593985076,0.000000059604718,0.504291201
86500000,3.141592593985076,0.000000059604718,0.504800301
86600000,3.141592593985076,0.000000059604718,0.505337101
86700000,3.141592593985076,0.000000059604718,0.505849301
86800000,3.141592593985076,0.000000059604718,0.506360101
86900000,3.141592593985076,0.000000059604718,0.506908901
87000000,3.141592593985076,0.000000059604718,0.507423101
87100000,3.141592593985076,0.000000059604718,0.507964401
87200000,3.141592593985076,0.000000059604718,0.508470201
87300000,3.141592593985076,0.000000059604718,0.509029201
87400000,3.141592593985076,0.000000059604718,0.509617801
87500000,3.141592593985076,0.000000059604718,0.510130301
87600000,3.141592593985076,0.000000059604718,0.510634301
87700000,3.141592593985076,0.000000059604718,0.511144201
87800000,3.141592593985076,0.000000059604718,0.511655601
87900000,3.141592593985076,0.000000059604718,0.512166101
88000000,3.141592593985076,0.000000059604718,0.512674900
88100000,3.141592593985076,0.000000059604718,0.513273400
88200000,3.141592593985076,0.000000059604718,0.513789800
88300000,3.141592593985076,0.000000059604718,0.514299600
88400000,3.141592593985076,0.000000059604718,0.514810400
88500000,3.141592593985076,0.000000059604718,0.515338600
88600000,3.141592593985076,0.000000059604718,0.516003500
88700000,3.141592593985076,0.000000059604718,0.516568400
88800000,3.141592593985076,0.000000059604718,0.517137700
88900000,3.141592593985076,0.000000059604718,0.517641700
89000000,3.141592593985076,0.000000059604718,0.518151300
89100000,3.141592593985076,0.000000059604718,0.518654900
89200000,3.141592593985076,0.000000059604718,0.519214200
89300000,3.141592593985076,0.000000059604718,0.519788200
89400000,3.141592593985076,0.000000059604718,0.520340600
89500000,3.141592593985076,0.000000059604718,0.520972000
89600000,3.141592593985076,0.000000059604718,0.521592300
89700000,3.141592593985076,0.000000059604718,0.522203100
89800000,3.141592593985076,0.000000059604718,0.522822200
89900000,3.141592593985076,0.000000059604718,0.523433100
90000000,3.141592593985076,0.000000059604718,0.524051700
90100000,3.141592593985076,0.000000059604718,0.524675700
90200000,3.141592593985076,0.000000059604718,0.525425800
90300000,3.141592593985076,0.000000059604718,0.526078800
90400000,3.141592593985076,0.000000059604718,0.526690400
90500000,3.141592593985076,0.000000059604718,0.527309700
90600000,3.141592593985076,0.000000059604718,0.527920500
90700000,3.141592593985076,0.000000059604718,0.528561600
90800000,3.141592593985076,0.000000059604718,0.529187200
90900000,3.141592593985076,0.000000059604718,0.529815600
91000000,3.141592593985076,0.000000059604718,0.530396600
91100000,3.141592593985076,0.000000059604718,0.530932600
91200000,3.141592593985076,0.000000059604718,0.531565500
91300000,3.141592593985076,0.000000059604718,0.532150500
91400000,3.141592593985076,0.000000059604718,0.532749600
91500000,3.141592593985076,0.000000059604718,0.533351100
91600000,3.141592593985076,0.000000059604718,0.533941000
91700000,3.141592593985076,0.000000059604718,0.534538700
91800000,3.141592593985076,0.000000059604718,0.535281700
91900000,3.141592593985076,0.000000059604718,0.536010600
92000000,3.141592593985076,0.000000059604718,0.536601300
92100000,3.141592593985076,0.000000059604718,0.537274400
92200000,3.141592593985076,0.000000059604718,0.537942000
92300000,3.141592593985076,0.000000059604718,0.538599800
92400000,3.141592593985076,0.000000059604718,0.539265900
92500000,3.141592593985076,0.000000059604718,0.539941300
92600000,3.141592593985076,0.000000059604718,0.540711700
92700000,3.141592593985076,0.000000059604718,0.541374300
92800000,3.141592593985076,0.000000059604718,0.542242200
92900000,3.141592593985076,0.000000059604718,0.543061200
93000000,3.141592593985076,0.000000059604718,0.543820700
93100000,3.141592593985076,0.000000059604718,0.544566400
93200000,3.141592593985076,0.000000059604718,0.545285900
93300000,3.141592593985076,0.000000059604718,0.546057900
93400000,3.141592593985076,0.000000059604718,0.546858300
93500000,3.141592593985076,0.000000059604718,0.547677000
93600000,3.141592593985076,0.000000059604718,0.548350800
93700000,3.141592593985076,0.000000059604718,0.549009500
93800000,3.141592593985076,0.000000059604718,0.549678200
93900000,3.141592593985076,0.000000059604718,0.550346300
94000000,3.141592593985076,0.000000059604718,0.551004900
94100000,3.141592593985076,0.000000059604718,0.551671900
94200000,3.141592593985076,0.000000059604718,0.552339100
94300000,3.141592593985076,0.000000059604718,0.553006900
94400000,3.141592593985076,0.000000059604718,0.553674100
94500000,3.141592593985076,0.000000059604718,0.554341600
94600000,3.141592593985076,0.000000059604718,0.555020300
94700000,3.141592593985076,0.000000059604718,0.555688500
94800000,3.141592593985076,0.000000059604718,0.556396900
94900000,3.141592593985076,0.000000059604718,0.557144400
95000000,3.141592593985076,0.000000059604718,0.557820300
95100000,3.141592593985076,0.000000059604718,0.558571300
95200000,3.141592593985076,0.000000059604718,0.559252800
95300000,3.141592593985076,0.000000059604718,0.559922100
95400000,3.141592593985076,0.000000059604718,0.560568300
95500000,3.141592593985076,0.000000059604718,0.561147400
95600000,3.141592593985076,0.000000059604718,0.561718300
95700000,3.141592593985076,0.000000059604718,0.562391400
95800000,3.141592593985076,0.000000059604718,0.562983300
95900000,3.141592593985076,0.000000059604718,0.563554300
96000000,3.141592593985076,0.000000059604718,0.564275400
96100000,3.141592593985076,0.000000059604718,0.565117300
96200000,3.141592593985076,0.000000059604718,0.565897300
96300000,3.141592593985076,0.000000059604718,0.566573100
96400000,3.141592593985076,0.000000059604718,0.567272000
96500000,3.141592593985076,0.000000059604718,0.568017100
96600000,3.141592593985076,0.000000059604718,0.568803600
96700000,3.141592593985076,0.000000059604718,0.569568000
96800000,3.141592593985076,0.000000059604718,0.570439300
96900000,3.141592593985076,0.000000059604718,0.571203700
97000000,3.141592593985076,0.000000059604718,0.571948000
97100000,3.141592593985076,0.000000059604718,0.572752700
97200000,3.141592593985076,0.000000059604718,0.573513800
97300000,3.141592593985076,0.000000059604718,0.574279300
97400000,3.141592593985076,0.000000059604718,0.575166100
97500000,3.141592593985076,0.000000059604718,0.576021800
97600000,3.141592593985076,0.000000059604718,0.576839900
97700000,3.141592593985076,0.000000059604718,0.577657500
97800000,3.141592593985076,0.000000059604718,0.578422300
97900000,3.141592593985076,0.000000059604718,0.579166800
98000000,3.141592593985076,0.000000059604718,0.579931000
